FECHA,PLU,DETALLE,VENTA
16/03/2025,7794000006621,caldo x6 verduras,1400.0
16/03/2025,7794000006645,caldo x6 gallina,1400.0
23/09/2024,7794000006669,caldo x2 gallina,500.0
23/09/2024,7794000006706,caldo x2 verduras,500.0
25/03/2025,7794000006720,verdura 12u,2600.0
25/03/2025,7794000006744,caldo x12 carne,2600.0
01/04/2025,7794000006881,"vegetales esp,zana,apio balnce",2500.0
01/04/2025,7794000006911,zapallo romero pimienta 5u,2500.0
22/04/2025,7794000006928,choclo prejil nuez moscada63g,2500.0
01/04/2025,7794000006942,vegetales esp.zan.apio 5Und.,2500.0
01/04/2025,7794000006959,zanahoria quinoa cebolla 5Und.,2500.0
29/04/2025,7794000007079,mayonesa liviana 118g,650.0
08/10/2024,7794000007093,mayonesa liviana 237g,1200.0
25/03/2025,7794000007369,salsa pizza 340g,1350.0
25/03/2025,7794000007376,salsa pomarola 340g,1350.0
25/03/2025,7794000007383,salsa fileto 340g,1350.0
27/04/2025,7794000007451,almidon de maiz 220g,2300.0
25/02/2025,7794000007468,500g,3500.0
09/07/2024,7794000007758,salsa golf 125g,1100.0
08/04/2025,7794000007987,salsa pizza 340g,1350.0
08/04/2025,7794000007994,salsa tipo casera pizza 200g,1000.0
25/03/2025,7794000008540,caldo x12 gallina,2600.0
04/03/2025,7794000008557,caldo x12 verduras,2600.0
24/09/2024,7794000008588,caldo x2 verduras,500.0
25/03/2025,7794000008595,caldo x6 verduras,1500.0
25/03/2025,7794000008601,caldo x6 gallina,1500.0
26/04/2025,7794000008915,aderezo picante 250g,2400.0
28/09/2024,7794050007029,agua oxigenada 20% 100ml,1500.0
28/09/2024,7794050007050,agua oxi.30% liquida 100ml,1600.0
28/09/2024,7794050007067,agua oxi.40% 100ml,1700.0
23/09/2024,7794059000021,monos 500g,1800.0
07/04/2025,7794059000052,rosca spachetti 500gr,1900.0
09/05/2025,7794059000090,spaghetti 500g,1900.0
01/04/2025,7794059000120,rigatis 500g,1000.0
05/04/2025,7794059000151,tirabuzon 500g,1000.0
09/05/2025,7794059000182,cabellos de angel 500g,1900.0
05/04/2025,7794059000205,monos corbatas 500g,1800.0
29/04/2025,7794059000212,dobladitos n2 500g,1850.0
29/04/2025,7794059000229,dobaditos N3 500g,1850.0
09/05/2025,7794059000236,dobladitos con espinaca 500g,1900.0
07/04/2025,7794059000274,nidos al huevos N2 500g,1900.0
07/04/2025,7794059000281,nidos al huevo N3 500g,1900.0
05/04/2025,7794059000380,codos medianos 500g,1000.0
09/05/2025,7794059000496,nidos 1 500g,1900.0
09/05/2025,7794059000571,monos color 500g,1900.0
07/04/2025,7794059001134,nidos con espinaca N2 500g,1900.0
09/05/2025,7794059001165,dobladitos morron 500g,1900.0
09/05/2025,7794059001189,mono espinaca 500g,1900.0
09/05/2025,7794059001196,monos al huevo 500g nvo,1900.0
09/05/2025,7794059001202,dobladitos laminados N1 500g,1800.0
09/05/2025,7794059001219,dobladitos N1 500g,1800.0
09/05/2025,7794059001226,dobladitos N3 500G,1900.0
07/03/2025,7794068000128,botellon 2L,8500.0
07/03/2025,7794068000142,porron 750ml,5500.0
07/03/2025,7794111001607,recip.residuos 5Lts,3800.0
07/04/2025,7794122001870,poxilina 70g,7900.0
07/04/2025,7794122013071,POXI RAN,5200.0
11/03/2025,7794218106120,jabon para lavar 2X200g,1800.0
11/03/2025,7794218106229,jabon tocador tricolor X3U,1600.0
11/03/2025,7794218106236,jabon tocador blanco 3X80g,1500.0
05/08/2024,7794218106328,jabon para lavar 200g,900.0
11/03/2025,7794218106519,jabon tocador frutal,2100.0
11/03/2025,7794218106632,jabon neutro de glicerina,2100.0
12/09/2024,7794218106854,jabon de pan 150g,600.0
08/05/2025,7794417000205,violin de autos,3800.0
08/05/2025,7794417000717,escobillon eco.1u,3800.0
08/05/2025,7794417000724,recto gigante,4000.0
08/05/2025,7794417000731,perla bicolor escobillon,3800.0
08/05/2025,7794417000748,escobillon ambar,4800.0
08/05/2025,7794417000755,escoba recto economico,2900.0
05/01/2025,7794417000885,onix,4900.0
02/09/2024,7794440101702,rollitosx10u,1300.0
15/07/2024,7794440994205,guande plisse M,5500.0
15/07/2024,7794440994212,guante plisse L,5500.0
15/07/2024,7794440994229,guante plisse XL,5500.0
07/03/2025,7794450090614,cabernet sauvignon 750ml,5000.0
07/03/2025,7794450090713,vino malbec 750ml,5000.0
14/01/2025,7794573000217,jabon tocador 270g,120.0
16/04/2025,7794612065719,almentras y mani 45g,1000.0
13/07/2024,7794612065917,leche y cookies43g,800.0
04/06/2024,7794626010316,toallas normal con ala8u,1100.0
05/04/2025,7794626010903,triple proteccion  XXG 8u,2500.0
05/04/2025,7794626010934,triple proteccion M8,2500.0
05/04/2025,7794626010941,triple proteccion  G 8u,2300.0
05/04/2025,7794626010958,triple proteccion XG 8u,2500.0
28/09/2024,7794626011023,toallitas humeda 48U,3400.0
28/09/2024,7794626011030,toallitas humedas 80u,5200.0
19/07/2024,7794626011429,protectores diarios 20u,1300.0
19/07/2024,7794626011689,toallas anatomica  nocturna 8u,2200.0
05/04/2025,7794626011856,Xtra Protecct XG 8u,2800.0
28/09/2024,7794626011870,protect plus M48 u,14500.0
04/10/2024,7794626011887,protect plus G40 u,14500.0
28/09/2024,7794626011894,protect plus XG32 u,14500.0
28/09/2024,7794626011900,protect plus XXG30 u,14500.0
28/09/2024,7794626012228,protect plus P30 u,14500.0
17/04/2025,7794626012525,toallitas humeda 48U,2600.0
28/09/2024,7794626012594,toallitas humedas frozen48u,5000.0
28/09/2024,7794626012730,disney 4 en1  48u,5000.0
15/07/2024,7794626012808,toallas esencial con alas 8u,900.0
19/07/2024,7794626012815,protectores diarios rosa20u,1500.0
10/10/2024,7794626013430,toallas 8u,2200.0
25/04/2025,7794626013829,recien nacido 30p,10000.0
24/01/2025,7794626013850,panales XG x32Und.,9600.0
12/03/2025,7794626013867,classic panales 30 XXG,10000.0
05/04/2025,7794626015021,classic XG x8Und.,2500.0
05/04/2025,7794626015038,panal XXG X8U NVO,2500.0
12/03/2025,7794626103850,classic panales 32XG,10000.0
17/04/2025,7794626997617,toallitas humeda bebe 48u,2600.0
05/04/2025,7794626999765,Xtra Protect G 8 u,2800.0
27/06/2024,7794640173059,crema rosa 75ml,2500.0
24/10/2024,7794640173066,crema rosa 125ml,2900.0
02/07/2024,7794640173080,crema rosa 350ml,5500.0
16/03/2025,7794700000011,maiz inflado dulce 80g,650.0
16/03/2025,7794700000219,palitos saobr queso 80g,650.0
26/03/2025,7794700000226,pizzitas sabor jamon 80G,650.0
07/05/2025,7794700000233,tapitas sabor barbacoa 80g,650.0
16/03/2025,7794700000417,larguitos 80g,650.0
16/03/2025,7794700000479,larguitos queso 80g,650.0
16/03/2025,7794700000493,aritos cebolla 80G,650.0
16/03/2025,7794700000509,canitos sabor queso,650.0
16/03/2025,7794700000523,canoitos tutti frutti 80g,650.0
16/03/2025,7794700000530,aritos tutti frutti 80g,650.0
16/03/2025,7794700000547,boliftur tutti frutti 80g,650.0
01/06/2024,7794728011174,cera pepilatoria natural 200g,6150.0
25/03/2025,7794820902257,yogur vainilla 900g,2700.0
25/03/2025,7794820902264,yogur frutilla sachet 900g,2700.0
04/06/2024,7794820902868,yogur frutilla 905g,2300.0
04/06/2024,7794820902873,yogur durazno 905g,2300.0
04/06/2024,7794820902882,yogur vainilla 905g,2300.0
15/10/2024,7794820903209,yogur frutilla tetra 950g,2700.0
19/11/2024,7794872001144,bonarda malbec 1.125L,2700.0
19/11/2024,7794872001182,syral cabernet sauvignon 1.125,2700.0
20/03/2025,7794940000536,azucar light 500g,2300.0
25/06/2024,7794940000550,azucar light 250g,1700.0
08/01/2025,7794940000758,edulcorante stevia 50u,2200.0
07/05/2025,7794940000765,edulzante stevia 100 sob.,3800.0
25/06/2024,7794940000796,edulc.stevia200ml,4000.0
29/04/2025,7794940000833,sweet 200ml,2100.0
01/04/2025,7794980363813,almidon de maiz 250g,1000.0
02/07/2024,7794980901251,aji molido 25g,750.0
02/07/2024,7794980912233,vainilla 110ml,1200.0
02/07/2024,7794980913407,pimenton25g,750.0
02/07/2024,7794980931234,oregano 25g,750.0
28/03/2025,7794980938561,provenzal 25g,800.0
02/07/2024,7794980938837,cond. para chimichurri 25g,750.0
08/05/2025,7795085000016,trapo piso gris 50X60cm,1200.0
04/02/2025,7795170000129,dulce de leche 400g,1800.0
17/12/2024,7795170000143,dulce leche reposteria 400g,2000.0
25/02/2025,7795170002413,dulce de leche 250g,1200.0
20/09/2024,7795184006001,mermelada light durazno 390g,2000.0
26/09/2024,7795184006209,mermelada light ciruela 390g,2100.0
20/09/2024,7795184119756,mermelada durazno 454g,2000.0
20/09/2024,7795184119770,mermelada naranja 454g,2000.0
20/09/2024,7795184119787,mermelada ciruela 454g,2000.0
20/09/2024,7795184119794,mermelada frutilla 454g,2700.0
01/04/2025,7795232000524,malbec 750ml,4300.0
06/05/2025,7795323002413,leche polvo 1 400g,32500.0
10/10/2024,7795323002420,futura N1 800g 0 a 6MESES,44000.0
10/10/2024,7795323002437,futura N2 800g 6 a 12MESES,41000.0
23/04/2025,7795323002444,futura N3 800g 1 a 3Ano,38000.0
12/04/2025,7795323774839,leche en polvo N1 800g,41500.0
28/03/2025,7795323774846,leche en polvo N2 800g,37900.0
04/02/2025,7795323774853,leche en polvo N3 800g,29000.0
16/10/2024,7795323774860,leche en polvo N4 800g,24300.0
26/03/2025,7795323775218,leche en polvo N1 pouch 1kg,40000.0
06/05/2025,7795323775225,leche en polvo N2 pouch 1kg,37100.0
16/10/2024,7795323775232,leche en polvo N3 pouch 1kg,29700.0
12/04/2025,7795323775249,leche N1 brick 200ml,2400.0
16/10/2024,7795323775256,leche N2 brick 200ml,2150.0
16/10/2024,7795323775263,leche N3 brick 200ml,2150.0
10/10/2024,7795323775324,N1 0-6MESES brick 200ml,2850.0
08/05/2025,7795323775331,N2 6-12MESES brick 200ml,2750.0
10/10/2024,7795323775348,N3 1anos+ brick 200ml,2400.0
08/04/2025,7795323775492,crecer leche 0 a 6meses 200ml,2100.0
08/04/2025,7795323775508,crecer leche 6 a 12meses 200ml,2000.0
26/03/2025,7795323775515,baby crecer N3 brick 200ml,1900.0
19/10/2024,7795499000220,arroz largo fino 1kg,1600.0
07/11/2024,7795522002832,peladilla de mani 80g,1500.0
05/01/2025,7795581000015,rejilla pabilo,800.0
08/05/2025,7795581000077,franela 40*40cm,2300.0
05/01/2025,7795581002019,rejilla americana 60x50cm,900.0
05/01/2025,7795581002088,rejilla pabilo doble,900.0
07/06/2024,7795581004037,franela naranja,1500.0
07/07/2024,7795618002739,bolsa reducil,100.0
07/09/2024,7795633001229,vino tinto dulce 700ml,2250.0
07/09/2024,7795633003391,patero tinto dulce 1.125L,3000.0
07/06/2024,7795643000267,lenguita dulce,1300.0
02/04/2025,7795643000328,anillos vainilla,1500.0
10/07/2024,7795643000489,anillos limon,1300.0
09/04/2025,7795733000139,membrillitos,2500.0
29/04/2025,7795733000146,galleguitas,2200.0
09/04/2025,7795733000184,canoncitos membrillo,2500.0
12/04/2025,7795733000474,obleas frutilla 100g,750.0
12/04/2025,7795733000481,obleas chantilly 100g,750.0
12/04/2025,7795733000504,obleas vainilla 100g,750.0
12/04/2025,7795733000511,oblea chocolate,750.0
12/04/2025,7795733000528,oblea clasico,750.0
26/02/2025,7795733001075,galleguitas clasicas,850.0
26/02/2025,7795733001082,membrillitos,1050.0
26/02/2025,7795733001099,canoncitos,1050.0
21/03/2025,7795735000106,talitas 140g,1200.0
27/04/2025,7795735000328,bizcocho salado 200g cod.115,1050.0
27/04/2025,7795735000335,bizcocho dulce 200g cod.215,1050.0
27/04/2025,7795735000342,bizcocho agridulce 200g,1050.0
28/08/2024,7795735600993,pan dulce sin fruta 400g,3100.0
28/08/2024,7795735601006,pan dulce con chips400g,3800.0
25/10/2024,7795735601013,0,3500.0
26/01/2025,7795815050113,anilina negro azabache 20g,3000.0
26/01/2025,7795815050175,anilina azul marino 20g,3000.0
09/11/2024,7795930000567,agua mineral sin gas 750ml,1500.0
07/05/2025,7795933000281,atun desmenuzado aceite 170g,1800.0
11/04/2025,7795933000526,pulpa de frutilla 900g,5900.0
27/07/2024,7795933202029,pulpa de anana 900g,4500.0
30/10/2024,7795933202067,pulpa de anana 420g,2800.0
30/10/2024,7795933207048,pulpa de durazno 420g,2800.0
15/03/2025,7795933703236,sparkling wine original 750ml,7900.0
15/07/2024,7796259000030,vela roja x4u,1300.0
06/05/2024,7796259010022,bolsas 30x45X60cm,3700.0
05/01/2025,7796259010053,velas 210mm,1200.0
26/04/2025,7796311000022,jabon en pan 300g,1800.0
24/10/2024,7796551000042,alcohol 500ml,1500.0
09/03/2025,7796569142185,cuaderno 80hojas 55g/M,7200.0
07/03/2025,7796569355110,cuaderno tapa dura 42hoja raya,6000.0
07/03/2025,7796569416118,cuaderno tapa dura 42hoja raya,6000.0
15/03/2025,7796569560224,Repuesto 96 hojas,4900.0
15/01/2025,7796624000115,sandwich pack familiar X3 330g,1000.0
15/07/2024,7796624011937,mini 5 semillas 250g,700.0
08/04/2025,7796804017162,salchichas X6U,1800.0
15/04/2025,7796804017186,salchichas X12und.450g,3500.0
22/04/2025,7796804047336,salchichas x6U 225g,1600.0
15/04/2025,7796804047343,salchicha x12U 450g,3100.0
22/04/2025,7796804050138,medallones carne 224g,2500.0
08/10/2024,7796953215211,MORTADELA CALCHAQUI 300G,3300.0
18/02/2025,7797216001039,naipes 40 pastificados azul,2700.0
18/02/2025,7797216001046,naipes 50 rojo plastificados,3200.0
06/03/2025,7797257001043,agua baja sodio2.25l,800.0
05/01/2025,7797390000668,escoba teli,2900.0
05/01/2025,7797390401229,escobillon gondola,3500.0
06/08/2024,7797390401458,cepillo planchita,1900.0
04/04/2025,7797394001265,mix de frutas 16g,1100.0
28/06/2024,7797394001425,corazon 8u,10000.0
25/02/2025,7797429002014,palitos de maiz 400g,2800.0
22/04/2025,7797429004001,conitos 3 leq sabor queso 80g,1400.0
01/04/2025,7797429007095,bolitas dulces 383,2800.0
03/03/2025,7797429007187,mani frito 700g,5500.0
22/04/2025,7797429010767,palitos salados 500g,3500.0
03/03/2025,7797429010774,papas fritas c.espanol 100g,1600.0
25/02/2025,7797429010781,papas fritas corte espanol480g,6200.0
28/12/2024,7797429010828,mani frito salado500g,5500.0
03/03/2025,7797429010835,mani repelado con sal 500g,5500.0
22/04/2025,7797429010859,snacks nachos original 80g,1400.0
01/04/2025,7797429031045,papas fritas sabor asado 65g,1700.0
01/04/2025,7797429031052,papas fritas sabor cheddar 65g,1400.0
29/04/2025,7797429031076,papas fritas sabor ketchup 65g,1700.0
01/04/2025,7797429031083,papas fritas sabor jamon 65g,1400.0
22/03/2025,7797453000406,gatitos 2-12meses carne,1200.0
22/03/2025,7797453000413,adulto salmon 85g,1200.0
22/03/2025,7797453000420,adulto carne 85g,1200.0
22/03/2025,7797453000437,adulto pavo 85g,1200.0
22/03/2025,7797453000468,cachorro carne 85g,1200.0
22/03/2025,7797453000475,razas pequenas carne 100g,1200.0
22/03/2025,7797453000482,razas pequenas pollo 100g,1200.0
22/03/2025,7797453000543,adulto sardina 85g,1200.0
22/03/2025,7797453000550,adulto pollo 85g,1200.0
22/03/2025,7797453000796,adulto carne 100g,1200.0
22/03/2025,7797453000802,adulto pollo 100g,1200.0
22/03/2025,7797453001472,carne souffle 85g,1200.0
22/03/2025,7797453001496,adulto pescado 85g,1200.0
24/03/2025,7797453001502,cachorro carne pollo,6900.0
22/03/2025,7797453001526,adulto carne pollo y cereales,6500.0
22/03/2025,7797453001540,adulto carne y vegetales,6500.0
24/03/2025,7797453001564,razas pequenas carne vegetales,6900.0
22/03/2025,7797453001588,etapa 3 senior,6800.0
22/03/2025,7797453001601,etpapa 2 adulto carne pollo tr,6800.0
30/12/2024,7797453971058,gato carne aultos 500g,3700.0
30/12/2024,7797453971171,gato pollo y leche,3700.0
22/03/2025,7797453971768,senior sabor carne 100g,1200.0
30/12/2024,7797453972253,gatitos 2a12M carne y leche,3700.0
30/12/2024,7797453972284,gatos pescado,3700.0
30/12/2024,7797453972338,gato carne 1anos+,3700.0
30/12/2024,7797453972383,gato pollo 1anos+,3700.0
30/12/2024,7797453973083,gatos castrados 1+ mix carnes,3700.0
30/12/2024,7797453973120,gatito salmon 1anos+,3700.0
26/02/2025,7797457000013,galletas arroz dulce 100g,1200.0
29/01/2025,7797457010111,galletas de arroz con sal 100g,1200.0
29/01/2025,7797457010210,galleta arroz sin sal 100g,1200.0
21/08/2024,7797470000045,harina 000 1kg,750.0
25/06/2024,7797470000090,yerba mate tradicional 500g,1800.0
25/06/2024,7797470000106,yerba mate tradicional 1kg,3500.0
11/10/2024,7797470000137,detergente max marina,1800.0
05/09/2024,7797470000151,detergente max limon,1800.0
11/05/2024,7797470000809,tallarin al huevo 500g,1600.0
29/03/2025,7797470000854,durazno mitades 820g,2500.0
29/03/2025,7797470000878,peras lata820g,2500.0
27/05/2024,7797470000960,mostachol rayado500g,950.0
29/07/2024,7797470000977,tirabuzon 500g,950.0
01/08/2024,7797470001011,arroz doble x500g,1800.0
25/01/2025,7797470001288,coctel frutas 820g,2600.0
25/06/2024,7797470001615,yerba mate limon 500g,1800.0
25/06/2024,7797470001622,yerba mate naranja 500g,1800.0
10/05/2024,7797470001936,te saquitos 25u,750.0
10/05/2024,7797470001943,te 50saquitos,1500.0
10/05/2024,7797470001950,te saquitos 100U,2850.0
02/05/2024,7797470002490,champignones 170g,3500.0
27/05/2024,7797470003121,spaghetti 500g,950.0
13/05/2024,7797470003909,rollo cocina 3X40panos,2000.0
26/03/2025,7797470004715,aceite mezcla 1.5L,3800.0
25/02/2025,7797470004784,amargo limon 1.5L,1200.0
25/02/2025,7797470004807,amargo cordillerano 1.5L,1200.0
25/02/2025,7797470004814,amargo serrano 1.5L,1200.0
05/04/2025,7797470004821,atun en natural 170g,1800.0
05/04/2025,7797470004838,atun en aceite 170g,1800.0
08/02/2025,7797470005279,aceite girasol 1.5L,4100.0
26/09/2024,7797470005439,monos x500g,1600.0
13/03/2025,7797470005491,aceite mezcla 900cc,2300.0
02/05/2025,7797470005514,aceite girasol 900ml,2800.0
13/08/2024,7797470005675,harina de trigo leulante 1kg,1200.0
05/05/2024,7797470006597,atun lomitos  aceite 170g,3400.0
23/02/2025,7797470007419,vinagre bidon 5L,4100.0
07/08/2024,7797470007426,arvejas 340g,800.0
25/02/2025,7797470008751,amargo pomelo rosado 1.5L,1200.0
21/03/2025,7797470008966,jabon tocador rosas 3X80g,1700.0
21/03/2025,7797470008973,jabon tocador jazmin 3X80g,1700.0
21/03/2025,7797470008980,jabon tocador fresias 3X80g,1700.0
11/05/2024,7797470009024,jabon en pan floral 200g,1200.0
14/06/2024,7797470009826,papel higienico doble 4*30mts,2000.0
16/09/2024,7797470009833,sandwich pack familiar x3 303g,1300.0
11/05/2024,7797470127018,jab.pvo matic800g,1800.0
09/04/2025,7797470128114,maiz pisingallo 400g,900.0
30/04/2025,7797470128121,maiz pisado blanco 400g,2500.0
26/09/2024,7797470129463,jabon en pan coco 2x200g,2300.0
13/05/2024,7797470129678,papel higienico texturado 6x30,2850.0
13/05/2024,7797470129685,papel higienico texturado 4X30,1900.0
13/05/2024,7797470129708,papel higienico natural 6x30mt,2400.0
13/05/2024,7797470129722,papel higienico natural 4x30mt,1600.0
13/05/2024,7797470129753,papel higienico blanco 6X30Mts,3200.0
13/05/2024,7797470129760,papel higienico blanco 4x30mts,2150.0
13/03/2025,7797470130162,lavandina tradicional 1L,1000.0
13/03/2025,7797470130179,lavandina tradicional 2L,1900.0
23/10/2024,7797470130308,sal fina 500g paquete,900.0
25/01/2025,7797470132210,ananas en trozos comunes 850g,4900.0
02/05/2024,7797470132326,sardinela en aceite 125g,2600.0
24/09/2024,7797470133361,limpiador limon 900ml,900.0
15/03/2025,7797470133385,limpiador fores tropicales 900,1100.0
20/08/2024,7797470133620,vinagre de alcohol 1L,1000.0
27/02/2025,7797470133651,jugo de limon 1000cc,1600.0
20/08/2024,7797470196090,NIDO AL HUEVO N2 500g,1900.0
20/08/2024,7797470196106,NIDO AL HUEVO N3 500g,1900.0
11/05/2024,7797470196175,jabon en pan limon 2x200g,2300.0
03/10/2024,7797470197233,budin vainilla190g,1500.0
03/10/2024,7797470197240,budin chip con cholate 190g,1500.0
03/10/2024,7797470197271,budin con frutas 190g,1500.0
03/10/2024,7797470197448,pan dulce sin fruta 400g,3500.0
03/10/2024,7797470197455,pan dulce con chips400g,3800.0
03/10/2024,7797470197462,pan dulce con fruta400g,3500.0
13/05/2024,7797470198285,rollo cocina ultra 180panos,2900.0
10/08/2024,7797470198681,garbanzos300g,1000.0
02/05/2024,7797470198698,lentejas 205g,1100.0
09/04/2025,7797470198803,poroto colorado  400g,2400.0
13/03/2025,7797470198933,lavandina tradicional 4L,3000.0
22/10/2024,7797470199121,pure de tomate520g,900.0
20/08/2024,7797470199244,mostachol rayado N50 500g,950.0
05/04/2025,7797470199268,caracoles 500g,850.0
05/04/2025,7797470199329,rigatti N52 500g,850.0
27/05/2024,7797470199343,tallarin N20 500g,950.0
01/03/2025,7797905024620,acondicionador ceramidas,2400.0
27/02/2025,7797906000700,papas tradicional x400g,3300.0
14/08/2024,7797906001004,noisettes 500g,6900.0
14/08/2024,7797906001035,smiles 600g,7000.0
14/08/2024,7797906054611,papafritas horneables 600g,6300.0
27/02/2025,7797906054826,papas clasicas tradicional 700,5900.0
19/12/2024,7797906054925,noisette  horneables 600g,7400.0
20/07/2024,7798001560502,yogur vainilla 1kg,900.0
17/03/2025,7798001610368,malbec 750ml,2900.0
17/03/2025,7798001612287,cabernet sauvignon 750ml,2900.0
06/03/2025,7798001880464,grasa vacuna 500g,2100.0
08/04/2025,7798004720088,polenta 500g,900.0
19/01/2025,7798008400481,patero tinto 700cc,2500.0
17/04/2025,7798008400665,patero dulce 1.125L,3700.0
17/01/2025,7798008964228,cielo color rosa electrico 50g,3000.0
06/08/2024,7798009086325,repasador ART.632,2600.0
05/01/2025,7798009087551,repasador art. 755,2600.0
06/08/2024,7798009088053,repasador art. 805,2900.0
05/01/2025,7798009088305,burbujas repasador,3300.0
05/01/2025,7798009089241,repasador blanco y negro 1u,2900.0
24/05/2024,7798010590019,tomate triturado 1000g,1900.0
05/01/2025,7798011110070,azufree 5u,1100.0
01/08/2024,7798011680016,bolsa 45x60 10u,700.0
01/08/2024,7798011680030,bolsa 50x70 10u,800.0
15/06/2024,7798013316500,gasa esteril 10x10cm,3600.0
09/01/2025,7798016105309,patitas 1kg,7900.0
01/09/2024,7798016190251,poroto colorado 400g,2200.0
09/09/2024,7798016190398,pan rallado 400g,600.0
05/07/2024,7798016195706,maiz pisingsallo pochoclos 400,800.0
31/07/2024,7798017860016,vanina 160g,700.0
31/07/2024,7798017860313,caprichosas 160g,650.0
31/07/2024,7798017860382,chocovan 130g,850.0
29/01/2025,7798017960082,merengue blanco 100g,1300.0
29/01/2025,7798017960099,merenque color 100g,1300.0
05/05/2025,7798018850184,levadura 2 sobre de 10g,1200.0
16/07/2024,7798020870064,alimento miel 500ml,1900.0
16/07/2024,7798020870071,alimento de miel 250g,1100.0
12/04/2025,7798021260024,huevos X6,2000.0
02/03/2025,7798022912533,aceite mezcla 900ml,2000.0
26/07/2024,7798024079494,guantes M,2500.0
23/04/2025,7798025370026,pingui 200g,1100.0
04/06/2024,7798028020454,yerba mate  tradicional500g,1900.0
04/06/2024,7798028020461,yerba mate limon 500g,1900.0
04/06/2024,7798028020478,yerba mate dulce 500g,1900.0
04/06/2024,7798028020485,yerba mate naranja 550g,1900.0
29/10/2024,7798031150964,fideos spaghetti 500g,850.0
25/06/2024,7798031150988,mono 500g,1400.0
05/05/2025,7798031151046,fideos tirabuzon 500g,900.0
05/05/2025,7798031151053,codito 500g,900.0
05/05/2025,7798031151060,fideos codo 500g,900.0
05/05/2025,7798031151084,fideos dedal 500g,900.0
05/05/2025,7798031151091,fideos dedalito,900.0
05/05/2025,7798031151138,fideos ave maria,900.0
05/05/2025,7798031151206,fideos rigatti 500g,900.0
05/05/2025,7798031151213,fideos mostachol 500g,900.0
05/05/2025,7798031151220,fideos celentano 500g,900.0
05/05/2025,7798031151862,fideos tallarin 500g,900.0
05/05/2025,7798031151961,fideos foratti 500g,900.0
05/05/2025,7798031153835,fideos mostachol rayado 500g,900.0
30/10/2024,7798031154290,tirabuzon vegetales 500g,1300.0
25/06/2024,7798031154306,mostachol ray. vegetales 500g,1300.0
30/04/2025,7798032180625,maiz pisado blanco 400g,2300.0
04/04/2025,7798032180632,maiz pisingallo 400g,900.0
02/07/2024,7798032180670,semola fina400g,950.0
10/03/2025,7798033130476,margarina bovina refinada 500g,2000.0
10/10/2024,7798033130605,margarina x500g,1600.0
16/07/2024,7798033620137,dulce de leche 400g,1500.0
29/04/2025,7798035540013,almidon 900g,4300.0
29/04/2025,7798035540020,harina de maiz 900g,2300.0
12/03/2025,7798036400361,naranja 160ml,500.0
12/03/2025,7798036400378,manzana 160ml,500.0
12/03/2025,7798036400705,multifruta 160ml,500.0
25/02/2025,7798036830014,galle.rellenas frutilla 200g,1400.0
26/02/2025,7798036830083,galletitas rellenas choco.200g,1400.0
15/01/2025,7798036830168,tradicionales semibanadas 110g,650.0
12/11/2024,7798038552586,mono 500g,1800.0
01/11/2024,7798039591158,espiritu noble dulce 750ml,4000.0
24/08/2024,7798039850026,yerba mate tradicional 500g,2000.0
24/08/2024,7798039850606,yerba mate 500g,2000.0
03/05/2025,7798039910027,alfajor negro 40g,1800.0
03/05/2025,7798039910041,alfajor blanco 40g,1800.0
06/03/2025,7798042810055,piedritas 1.5kg,1100.0
30/04/2025,7798043100117,barquillo 150g,1500.0
27/02/2025,7798044150555,gigantes 50g,980.0
04/11/2024,7798044150777,peladas salada 25g,500.0
16/02/2025,7798045861238,tetinas cristal para mamaderas,800.0
29/04/2025,7798048720075,maiz pisado colorado 500g,2600.0
03/09/2024,7798048720099,porotos de soja 400g,1200.0
30/04/2025,7798048720112,porotos alubia 400g,3500.0
28/05/2024,7798048720464,maiz pisado blanco 400g,1200.0
30/04/2025,7798048720907,maiz pisingallo 400g,1100.0
30/04/2025,7798048720914,maiz blanco 400g,2900.0
27/03/2025,7798048720938,lentejon 400g,1900.0
01/07/2024,7798048730708,rellenas vainilla 160g,750.0
01/07/2024,7798048730715,rellenas chocolate 160g,750.0
28/04/2025,7798048730722,rellenas frutillas 160g,700.0
04/01/2025,7798050003005,separadores par freezer 20x25c,2500.0
17/03/2025,7798050003104,bolsas freezer 20x30x40cm,2800.0
07/06/2024,7798050005009,rollo de aluminio 5mtrs,2000.0
07/06/2024,7798050005108,film autoadherente 10mtrs,1800.0
07/06/2024,7798050005207,papel de manteca 5mtrs,2500.0
04/01/2025,7798050005306,bolsas para horno 10X30X45cm,3200.0
04/01/2025,7798050008000,bolsa hermeticas 17x24cm,2500.0
04/01/2025,7798050008109,bolsas hermeticas 24x34cm,2500.0
11/11/2024,7798054011105,anana fizz sin alcohol 1L,3000.0
11/11/2024,7798054011488,manzana fizz sin alcohol 1L,3000.0
24/04/2025,7798054012980,cerveza lager no retonable 750,2100.0
11/11/2024,7798054013659,anana sin alcohol 1L,3000.0
11/11/2024,7798054013680,multifruta sin alcohol 1L,3000.0
07/05/2025,7798056680019,tapa empanadas horno 330g,1400.0
18/03/2025,7798056680071,pasculinas horno 400g,1700.0
18/03/2025,7798056680095,pascualina criolla 400g,1700.0
14/03/2025,7798056680101,noquis de semolin 500g,1900.0
18/03/2025,7798056680439,tapa empanadas criolla 330g,1400.0
18/03/2025,7798056680446,tapa empanadas freir 330g,1400.0
13/03/2025,7798056680460,prepizza 580g,3100.0
